ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021024;CORTACCIA SULLA STRADA DEL VINO         ;1.125;1.114;2.239
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021025;CORTINA SULLA STRADA DEL VINO           ;327;338;665
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021026;CORVARA IN BADIA                        ;678;700;1.378
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021027;CURON VENOSTA                           ;1.220;1.169;2.389
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021028;DOBBIACO                                ;1.676;1.675;3.351
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021029;EGNA                                    ;2.631;2.753;5.384
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021030;FALZES                                  ;1.419;1.404;2.823
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021031;FIE' ALLO SCILIAR                       ;1.766;1.813;3.579
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021032;FORTEZZA                                ;509;491;1.000
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021033;FUNES                                   ;1.306;1.323;2.629
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021034;GAIS                                    ;1.700;1.611;3.311
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021035;GARGAZZONE                              ;849;877;1.726
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021036;GLORENZA                                ;468;432;900
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021037;LACES                                   ;2.604;2.610;5.214
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021038;LAGUNDO                                 ;2.410;2.595;5.005
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021039;LAION                                   ;1.350;1.365;2.715
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021040;LAIVES                                  ;8.994;9.079;18.073
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021041;LANA                                    ;6.085;6.426;12.511
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021042;LASA                                    ;2.022;2.023;4.045
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021043;LAUREGNO                                ;186;156;342
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021044;LUSON                                   ;784;790;1.574
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021045;MAGRE' SULLA STRADA DEL VINO            ;617;657;1.274
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021046;MALLES VENOSTA                          ;2.691;2.581;5.272
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021047;MAREBBE                                 ;1.561;1.520;3.081
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021048;MARLENGO                                ;1.416;1.375;2.791
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021049;MARTELLO                                ;460;381;841
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021050;MELTINA                                 ;878;814;1.692
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021051;MERANO                                  ;19.677;21.185;40.862
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021052;MONGUELFO                               ;1.442;1.472;2.914
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021053;MONTAGNA                                ;840;861;1.701
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021054;MOSO IN PASSIRIA                        ;1.107;979;2.086
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021055;NALLES                                  ;1.002;1.015;2.017
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021056;NATURNO                                 ;2.960;2.909;5.869
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021057;NAZ-SCIAVES                             ;1.615;1.615;3.230
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021058;NOVA LEVANTE                            ;1.021;952;1.973
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021059;NOVA PONENTE                            ;2.007;1.930;3.937
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021060;ORA                                     ;1.853;1.972;3.825
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021061;ORTISEI                                 ;2.400;2.469;4.869
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021062;PARCINES                                ;1.867;1.916;3.783
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021063;PERCA                                   ;780;785;1.565
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021064;PLAUS                                   ;374;350;724
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021065;PONTE GARDENA                           ;111;84;195
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021066;POSTAL                                  ;912;960;1.872
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021067;PRATO ALLO STELVIO                      ;1.827;1.797;3.624
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021068;PREDOI                                  ;284;262;546
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021069;PROVES                                  ;151;114;265
2018;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;021070;RACINES                                 ;2.299;2.198;4.497
